id,parent_id,depth,name_zh,name_en,name_ar,path_zh,is_leaf,state,reason,matched
315,10165,2,男式T恤,Men's T-Shirts,تيشيرتات رجالية,男装 > 男式T恤,True,allowed,,
202178300,10165,2,男式打底衫,Men's Base Layer Shirts,قمصان داخلية رجالية,男装 > 男式打底衫,True,allowed,,
122232007,10165,2,男式Polo衫,Men's Polo Shirts,قمصان بولو رجالية,男装 > 男式Polo衫,True,allowed,,
314,10165,2,男式衬衫,Men's Shirts,قمصان رجالية,男装 > 男式衬衫,True,allowed,,
123650006,10165,2,男式毛衫,Men's Sweaters,كنزات رجالية,男装 > 男式毛衫,False,allowed,,
127420010,10165,2,广告衫,Promotional Shirts,قمصان ترويجية,男装 > 广告衫,False,allowed,,
127442001,10165,2,情侣装/情侣服,Couple Wear,ملابس الأزواج,男装 > 情侣装/情侣服,True,allowed,,
123682003,10165,2,男式马甲,Men's Waistcoats,صدريات رجالية,男装 > 男式马甲,False,allowed,,
127422009,10165,2,男式防晒衣、皮肤衣,Men's Sun Protection & Skin Jackets,ملابس واقية من الشمس للرجال,男装 > 男式防晒衣、皮肤衣,True,allowed,,
122238007,10165,2,男式休闲运动套装,Men's Casual Sportswear,ملابس رياضية رجالية كاجوال,男装 > 男式休闲运动套装,True,allowed,,
122196008,10165,2,男式背心,Men's Vests,صدريات رجالية,男装 > 男式背心,True,allowed,,
317,10165,2,男式夹克,Men's Jackets,سترات رجالية,男装 > 男式夹克,True,allowed,,
123694002,10165,2,男式皮衣,Men's Leather Jackets,جاكيتات جلدية رجالية,男装 > 男式皮衣,False,allowed,,
123694001,10165,2,男式西装,Men's Suits,بدل رجالية,男装 > 男式西装,False,allowed,,
1036995,10165,2,男式卫衣,Men's Sweatshirts,سويت شيرت رجالي,男装 > 男式卫衣,True,allowed,,
1031889,10165,2,男式西裤,Men's Dress Pants,سراويل رسمية رجالية,男装 > 男式西裤,True,allowed,,
1031897,10165,2,男式风衣,Men's Trench Coats,معاطف ترنش رجالية,男装 > 男式风衣,True,allowed,,
122194006,10165,2,男式大衣,Men's Coats,معاطف رجالية,男装 > 男式大衣,True,allowed,,
1034163,10165,2,男式羽绒服,Men's Down Jackets,جاكيتات داون رجالية,男装 > 男式羽绒服,True,allowed,,
1031892,10165,2,男式棉服,Men's Cotton-Padded Clothes,ملابس مبطنة بالقطن رجالية,男装 > 男式棉服,True,allowed,,
201546513,10165,2,动漫二次元服装,Anime & 2D Clothing,ملابس أنمي وثنائية الأبعاد,男装 > 动漫二次元服装,False,allowed,,
201378222,10165,2,男式民族服装,Men's Ethnic Wear,ملابس عرقية رجالية,男装 > 男式民族服装,False,allowed,,
1042833,10165,2,中山装、唐装、民族服装,"Zhongshan, Tang & Ethnic Clothing",ملابس تشونغشان، تانغ والملابس القومية,男装 > 中山装、唐装、民族服装,True,allowed,,
1031888,10165,2,男式牛仔裤,Men's Jeans,جينز رجالي,男装 > 男式牛仔裤,True,allowed,,
1031890,10165,2,男式休闲裤,Men's Casual Pants,سراويل رجالية كاجوال,男装 > 男式休闲裤,True,allowed,,
201561908,10165,2,男式短裤,Men's Shorts,شورتات رجالية,男装 > 男式短裤,False,allowed,,
127160001,10165,2,男装杂款包,Men's Clothing Mixed Lots,ملابس رجالية مختلطة,男装 > 男装杂款包,True,allowed,,
201473006,10165,2,中老年男装,Middle-aged & Elderly Men's Wear,ملابس رجالية للمتوسطين وكبار السن,男装 > 中老年男装,False,allowed,,
1036996,10165,2,男式沙滩裤,Men's Beach Shorts,شورتات شاطئ رجالية,男装 > 男式沙滩裤,True,allowed,,
123688001,10165,2,男式棒球服,Men's Baseball Jackets,جاكيتات بيسبول رجالية,男装 > 男式棒球服,True,allowed,,
201559512,10165,2,男式加绒裤,Men's Fleece Pants,سراويل مبطنة رجالية,男装 > 男式加绒裤,False,allowed,,
123698001,10165,2,男式羽绒裤,Men's Down Pants,سراويل داون رجالية,男装 > 男式羽绒裤,True,allowed,,
127446001,10165,2,男式皮裤,Men's Leather Pants,سراويل جلدية رجالية,男装 > 男式皮裤,True,allowed,,
127444001,10165,2,男式棉裤,Men's Cotton Pants,سراويل قطنية رجالية,男装 > 男式棉裤,True,allowed,,
201470102,10165,2,大码男装,Plus Size Men's Wear,ملابس رجالية مقاسات كبيرة,男装 > 大码男装,False,allowed,,
201465302,10165,2,男式卫裤,Men's Sweatpants,سراويل رياضية رجالية,男装 > 男式卫裤,True,allowed,,
124450001,10165,2,工装、制服,Workwear & Uniforms,ملابس العمل والزي الرسمي,男装 > 工装、制服,True,allowed,,
202056512,10165,2,男装加工定制,Men's Clothing Customization,تفصيل ملابس رجالية,男装 > 男装加工定制,False,allowed,,
3168800007337,57,2,PCBA/模块,PCBA & Modules,لوحات دوائر إلكترونية ووحدات,电子元器件 > PCBA/模块,False,allowed,,
3168800009988,57,2,电路板/线路板,Circuit Boards,لوحات الدوائر,电子元器件 > 电路板/线路板,False,allowed,,
3168800009666,57,2,传感器,Sensors,أجهزة الاستشعار,电子元器件 > 传感器,False,allowed,,
3168800007867,57,2,音频器件,Audio Devices,أجهزة الصوت,电子元器件 > 音频器件,False,allowed,,
3168800015952,57,2,无源元件,Passive Components,مكونات سلبية,电子元器件 > 无源元件,False,allowed,,
3168800007615,57,2,屏显器件,Display Devices,أجهزة العرض,电子元器件 > 屏显器件,False,allowed,,
3168800015928,57,2,半导体IC/芯片,Semiconductor IC/Chips,رقائق/دوائر متكاملة أشباه الموصلات,电子元器件 > 半导体IC/芯片,False,allowed,,
3168800015986,57,2,连接器/互联器件,Connectors & Interconnects,موصلات وأجهزة الربط,电子元器件 > 连接器/互联器件,False,allowed,,
3168800002021,57,2,连接器,Connectors,موصلات,电子元器件 > 连接器,False,allowed,,
3168800007612,57,2,电路保护,Circuit Protection,حماية الدوائر,电子元器件 > 电路保护,False,allowed,,
3168800008232,57,2,继电器(电子),Relays (Electronics),المرحلات (إلكترونيات),电子元器件 > 继电器(电子),False,allowed,,
3168800007607,57,2,光电子器件,Optoelectronic Devices,أجهزة بصرية إلكترونية,电子元器件 > 光电子器件,False,allowed,,
3168800007605,57,2,二极管,Diodes,دايودات,电子元器件 > 二极管,False,allowed,,
3168800010521,57,2,嵌入式系统开发工具,Embedded System Dev Tools,أدوات تطوير الأنظمة المدمجة,电子元器件 > 嵌入式系统开发工具,False,allowed,,
3168800007604,57,2,电容器,Capacitors,مكثفات,电子元器件 > 电容器,False,allowed,,
3168800010276,57,2,开关元件,Switch Components,مكونات المفاتيح,电子元器件 > 开关元件,False,allowed,,
3168800003647,57,2,物联网IOT,IoT,إنترنت الأشياء,电子元器件 > 物联网IOT,False,allowed,,
3168800002771,57,2,滤波器,Filters,مرشحات,电子元器件 > 滤波器,False,allowed,,
3168800002785,57,2,频率元件,Frequency Components,مكونات التردد,电子元器件 > 频率元件,False,allowed,,
3168800003876,57,2,工业通讯,Industrial Communications,الاتصالات الصناعية,电子元器件 > 工业通讯,False,allowed,,
3168800004483,57,2,对讲通信,Intercom & Communication,الاتصال الداخلي,电子元器件 > 对讲通信,False,allowed,,
3168800010616,57,2,天线,Antennas,هوائيات,电子元器件 > 天线,False,allowed,,
3168800010376,57,2,接续设备,Connection Devices,أجهزة التوصيل,电子元器件 > 接续设备,False,allowed,,
3168800009861,57,2,布线产品,Wiring Products,منتجات التوصيل الكهربائي,电子元器件 > 布线产品,False,allowed,,
3168800006805,57,2,电源模块,Power Modules,وحدات الطاقة,电子元器件 > 电源模块,False,allowed,,
3168800010522,57,2,传输、交换设备,Transmission & Switching Equipment,معدات النقل والتبديل,电子元器件 > 传输、交换设备,False,allowed,,
3168800007609,57,2,整流器,Rectifiers,مقوم,电子元器件 > 整流器,False,allowed,,
3168800007608,57,2,晶体管,Transistors,ترانزستورات,电子元器件 > 晶体管,False,allowed,,
3168800015943,57,2,场效应管(MOSFET),MOSFET,MOSFET,电子元器件 > 场效应管(MOSFET),False,allowed,,
3168800007610,57,2,晶闸管(可控硅),Thyristors (SCR),ثايرستور (SCR),电子元器件 > 晶闸管(可控硅),False,allowed,,
3168800015946,57,2,声讯系统,Audio Systems,أنظمة الصوت,电子元器件 > 声讯系统,True,allowed,,
3168800015860,57,2,GPS系统,GPS Systems,أنظمة GPS,电子元器件 > GPS系统,True,allowed,,
3168800015950,57,2,库存电子元器件、材料,Stock Electronic Components & Materials,مكونات إلكترونية ومواد مخزون,电子元器件 > 库存电子元器件、材料,True,allowed,,
3168800015961,57,2,电子项目合作,Electronic Project Cooperation,تعاون مشاريع إلكترونية,电子元器件 > 电子项目合作,True,allowed,,
3168800015960,57,2,电子代理加盟,Electronics Agency,وكالة إلكترونيات,电子元器件 > 电子代理加盟,True,allowed,,
3168800009283,53,2,广告、展览器材,Advertising & Exhibition Equipment,معدات الإعلان والمعارض,传媒、广电 > 广告、展览器材,False,allowed,,
3168800013959,53,2,舞台设备,Stage Equipment,معدات المسرح,传媒、广电 > 舞台设备,False,allowed,,
3168800006582,53,2,传媒设备及配件,Media Equipment & Accessories,معدات الإعلام والملحقات,传媒、广电 > 传媒设备及配件,False,allowed,,
3417,53,2,光学摄影器材,Optical Photography Equipment,معدات تصوير فوتوغرافي بصرية,传媒、广电 > 光学摄影器材,False,allowed,,
3168800013910,53,2,光学摄像器材,Optical Video Equipment,معدات تصوير بصرية,传媒、广电 > 光学摄像器材,False,allowed,,
3168800013954,53,2,编辑制作设备,Editing & Production Equipment,معدات التحرير والإنتاج,传媒、广电 > 编辑制作设备,False,allowed,,
3168800013931,53,2,播出、前端设备,Broadcast & Front-end,معدات البث والواجهة,传媒、广电 > 播出、前端设备,False,allowed,,
3168800013939,53,2,无线微波设备,Wireless Microwave Equipment,معدات الميكروويف اللاسلكية,传媒、广电 > 无线微波设备,False,allowed,,
3168800013943,53,2,有线光缆设备,Wired Optical Cable Equipment,معدات الكابلات البصرية السلكية,传媒、广电 > 有线光缆设备,False,allowed,,
3168800013948,53,2,有线线缆设备,Wired Cable Equipment,معدات الكابلات السلكية,传媒、广电 > 有线线缆设备,False,allowed,,
3168800013907,53,2,IP设备,IP Devices,أجهزة IP,传媒、广电 > IP设备,False,allowed,,
3168800013922,53,2,公共广播系统,Public Broadcasting Systems,أنظمة البث العامة,传媒、广电 > 公共广播系统,True,allowed,,
3168800013923,53,2,其他传媒、广电设备,Other Media & Broadcasting Equipment,معدات إعلام وبث أخرى,传媒、广电 > 其他传媒、广电设备,True,allowed,,
3168800013909,53,2,传媒、广电项目合作,Media & Broadcasting Projects,مشاريع الإعلام والبث,传媒、广电 > 传媒、广电项目合作,True,allowed,,
3168800013952,53,2,篷房,Tents & Canopies,خيام ومظلات,传媒、广电 > 篷房,False,allowed,,
3168800003418,70,2,安防监控设备,Security & Surveillance,الأمن والمراقبة,安全、防护 > 安防监控设备,False,allowed,,
1041269,70,2,监控传输设备,Surveillance Transmission,معدات نقل المراقبة,安全、防护 > 监控传输设备,False,allowed,,
3168800015184,70,2,监控记录设备,Surveillance Recording,معدات تسجيل المراقبة,安全、防护 > 监控记录设备,False,allowed,,
3168800015239,70,2,防盗报警设备,Anti-Theft Alarm Systems,أنظمة إنذار ضد السرقة,安全、防护 > 防盗报警设备,False,allowed,,
3168800015132,70,2,楼宇对讲设备,Intercom Systems,أنظمة الاتصال الداخلي,安全、防护 > 楼宇对讲设备,False,allowed,,
3168800015217,70,2,门禁考勤器材及系统,Access Control & Attendance Systems,أنظمة التحكم في الدخول والحضور,安全、防护 > 门禁考勤器材及系统,False,allowed,,
3168800015126,70,2,智能卡,Smart Cards,بطاقات ذكية,安全、防护 > 智能卡,False,allowed,,
3168800015152,70,2,消防设备,Firefighting Equipment,معدات مكافحة الحرائق,安全、防护 > 消防设备,False,allowed,,
3168800003664,70,2,安全标识,Safety Signs,لافتات السلامة,安全、防护 > 安全标识,False,allowed,,
3168800008824,70,2,交通安全设施,Traffic Safety Equipment,معدات سلامة المرور,安全、防护 > 交通安全设施,False,allowed,,
3168800015054,70,2,交通控制管理设备,Traffic Control Equipment,معدات التحكم المروري,安全、防护 > 交通控制管理设备,False,allowed,,
3168800015060,70,2,交通检测设备,Traffic Inspection Equipment,معدات فحص المرور,安全、防护 > 交通检测设备,False,allowed,,
3168800015090,70,2,安全防护产品项目合作,Safety Protection Product Partnerships,شراكات منتجات الحماية والسلامة,安全、防护 > 安全防护产品项目合作,True,allowed,,
3168800015123,70,2,智能交通,Intelligent Transportation,النقل الذكي,安全、防护 > 智能交通,False,allowed,,
3168800012450,70,2,家居智能,Smart Home,المنزل الذكي,安全、防护 > 家居智能,False,allowed,,
3168800015079,70,2,安全检查设备,Safety Inspection Equipment,معدات فحص السلامة,安全、防护 > 安全检查设备,False,allowed,,
3168800015226,70,2,防爆器材,Explosion-Proof Equipment,معدات مقاومة الانفجار,安全、防护 > 防爆器材,False,allowed,,
3168800015175,70,2,生物识别技术设备,Biometric Equipment,معدات القياسات الحيوية,安全、防护 > 生物识别技术设备,False,allowed,,
3168800015248,70,2,防雷电设备,Lightning Protection Equipment,معدات الحماية من الصواعق,安全、防护 > 防雷电设备,False,allowed,,
3168800015065,70,2,信息安全产品,Information Security Products,منتجات أمن المعلومات,安全、防护 > 信息安全产品,False,allowed,,
3168800015201,70,2,自然灾害防护,Disaster Protection,حماية من الكوارث الطبيعية,安全、防护 > 自然灾害防护,False,allowed,,
3168800015247,70,2,防身护具,Personal Protection Gear,معدات الحماية الشخصية,安全、防护 > 防身护具,True,allowed,,
3168800015112,70,2,救生器材,Life-saving Equipment,معدات الإنقاذ,安全、防护 > 救生器材,False,allowed,,
3168800015100,70,2,库存、二手安防产品,Stock & Used Security Products,منتجات أمنية مستعملة ومخزون,安全、防护 > 库存、二手安防产品,False,allowed,,
3168800015067,70,2,其他安全防护设备,Other Safety Equipment,معدات سلامة أخرى,安全、防护 > 其他安全防护设备,True,allowed,,
3168800015102,70,2,报警器,Alarms,أجهزة الإنذار,安全、防护 > 报警器,False,allowed,,
3168800003290,70,2,工业及商用清洁,Industrial & Commercial Cleaning,التنظيف الصناعي والتجاري,安全、防护 > 工业及商用清洁,False,allowed,,
3168800005377,70,2,工业加湿器,Industrial Humidifiers,مرطبات صناعية,安全、防护 > 工业加湿器,False,allowed,,
3168800015092,70,2,室内安全检测,Indoor Safety Testing,اختبار السلامة الداخلية,安全、防护 > 室内安全检测,False,allowed,,
3168800015137,70,2,气体检测仪,Gas Detectors,أجهزة كشف الغاز,安全、防护 > 气体检测仪,False,allowed,,
3168800015072,70,2,头部防护,Head Protection,حماية الرأس,安全、防护 > 头部防护,False,allowed,,
3168800002732,70,2,呼吸防护,Respiratory Protection,حماية التنفس,安全、防护 > 呼吸防护,False,allowed,,
3168800015284,70,2,面部防护,Facial Protection,حماية الوجه,安全、防护 > 面部防护,False,allowed,,
3168800003608,70,2,身体防护,Body Protection,حماية الجسم,安全、防护 > 身体防护,False,allowed,,
3168800015151,70,2,洗眼器,Eyewash Stations,محطات غسل العين,安全、防护 > 洗眼器,True,allowed,,
3168800015216,70,2,软梯、逃生梯,Soft Ladders & Escape Ladders,سلالم ناعمة وسلالم هروب,安全、防护 > 软梯、逃生梯,True,allowed,,
1033206,70,2,其他作业保护,Other Work Protection,حماية العمل الأخرى,安全、防护 > 其他作业保护,True,allowed,,
3168800002473,70,2,手部防护,Hand Protection,حماية اليد,安全、防护 > 手部防护,False,allowed,,
3168800015190,70,2,眼部防护,Eye Protection,حماية العيون,安全、防护 > 眼部防护,False,allowed,,
3168800003057,70,2,足部防护,Foot Protection,حماية القدم,安全、防护 > 足部防护,False,allowed,,
3168800015068,70,2,听力防护,Hearing Protection,حماية السمع,安全、防护 > 听力防护,False,allowed,,
3168800005473,70,2,坠落防护,Fall Protection,حماية من السقوط,安全、防护 > 坠落防护,False,allowed,,
3168800011383,70,2,安全网,Safety Nets,شباك السلامة,安全、防护 > 安全网,False,allowed,,
3019,70,2,防静电产品,Anti-Static Products,منتجات مضادة للكهرباء الساكنة,安全、防护 > 防静电产品,False,allowed,,
3168800008004,68,2,物流包装,Logistics Packaging,تغليف اللوجستيات,包装 > 物流包装,False,allowed,,
3168800006758,68,2,礼品包装,Gift Packaging,تغليف الهدايا,包装 > 礼品包装,False,allowed,,
3168800014304,68,2,智慧包装,Smart Packaging,تغليف ذكي,包装 > 智慧包装,False,allowed,,
3168800008506,68,2,胶带,Adhesive Tape,شريط لاصق,包装 > 胶带,False,allowed,,
3168800008254,68,2,食品包装,Food Packaging,تغليف الطعام,包装 > 食品包装,False,allowed,,
3168800014340,68,2,绿色环保包装,Eco-friendly Packaging,تغليف صديق للبيئة,包装 > 绿色环保包装,False,allowed,,
3168800014345,68,2,酒水饮料包装,Beverage Packaging,تغليف المشروبات,包装 > 酒水饮料包装,False,allowed,,
3168800014362,68,2,鞋服包装,Shoe & Apparel Packaging,تغليف الأحذية والملابس,包装 > 鞋服包装,False,allowed,,
3168800014370,68,2,饰品包装,Jewelry Packaging,تغليف المجوهرات,包装 > 饰品包装,False,allowed,,
3168800008960,68,2,美妆日化包装,Beauty & Daily Chemical Packaging,تغليف مستحضرات التجميل والكيماويات اليومية,包装 > 美妆日化包装,False,allowed,,
3168800014295,68,2,日用包装,Daily Packaging,تغليف يومي,包装 > 日用包装,False,allowed,,
3168800014274,68,2,数码家电包装,Digital Appliance Packaging,تغليف الأجهزة الرقمية,包装 > 数码家电包装,False,allowed,,
3168800009546,68,2,工业包装,Industrial Packaging,التغليف الصناعي,包装 > 工业包装,False,allowed,,
3168800002517,68,2,塑料包装袋,Plastic Bags,أكياس بلاستيكية,包装 > 塑料包装袋,False,allowed,,
3168800008486,68,2,塑料包装,Plastic Packaging,تغليف بلاستيكي,包装 > 塑料包装,False,allowed,,
3168800014246,68,2,塑料膜,Plastic Film,غشاء بلاستيكي,包装 > 塑料膜,False,allowed,,
3168800007994,68,2,纸类包装容器,Paper Packaging,تغليف ورقي,包装 > 纸类包装容器,False,allowed,,
3168800008877,68,2,布类包装,Fabric Packaging,تغليف الأقمشة,包装 > 布类包装,False,allowed,,
3168800014351,68,2,金属包装容器,Metal Packaging Containers,حاويات تغليف معدنية,包装 > 金属包装容器,False,allowed,,
3168800014358,68,2,陶瓷包装容器,Ceramic Packaging Containers,حاويات تغليف السيراميك,包装 > 陶瓷包装容器,False,allowed,,
3168800014308,68,2,木质包装容器,Wooden Packaging,تغليف خشبي,包装 > 木质包装容器,False,allowed,,
3168800009157,68,2,玻璃包装,Glass Packaging,تغليف الزجاج,包装 > 玻璃包装,False,allowed,,
3168800014201,68,2,农业包装,Agricultural Packaging,تغليف زراعي,包装 > 农业包装,False,allowed,,
3168800008220,68,2,标签、标牌,Labels & Signs,ملصقات ولافتات,包装 > 标签、标牌,False,allowed,,
3168800014268,68,2,托盘,Trays,صواني,包装 > 托盘,False,allowed,,
3168800009188,68,2,绳索、扎带,Ropes & Ties,حبال وربطات,包装 > 绳索、扎带,False,allowed,,
3168800014253,68,2,复合包装制品,Composite Packaging Products,منتجات التعبئة والتغليف المركبة,包装 > 复合包装制品,True,allowed,,
3168800014209,68,2,包装产品代理加盟,Packaging Product Franchise,امتياز منتجات التغليف,包装 > 包装产品代理加盟,True,allowed,,
3168800014254,68,2,复合包装材料,Composite Packaging Materials,مواد التعبئة والتغليف المركبة,包装 > 复合包装材料,True,allowed,,
3168800014314,68,2,烫金、烫印材料,Hot Stamping Materials,مواد الطباعة الساخنة,包装 > 烫金、烫印材料,False,allowed,,
3168800009505,68,2,包装辅助物,Packaging Accessories,ملحقات التغليف,包装 > 包装辅助物,False,allowed,,
3168800014232,68,2,图文印刷,Printing and Graphics,الطباعة والرسومات,包装 > 图文印刷,False,allowed,,
3168800014211,68,2,包装印刷加工,Packaging Printing & Processing,طباعة وتصنيع التغليف,包装 > 包装印刷加工,True,allowed,,
3168800014210,68,2,包装产品定制,Custom Packaging Products,منتجات تغليف مخصصة,包装 > 包装产品定制,True,allowed,,
3168800014212,68,2,包装用纸,Packaging Paper,ورق التغليف,包装 > 包装用纸,False,allowed,,
3168800014282,68,2,文化、印刷用纸,Cultural & Printing Paper,ورق ثقافي وطباعة,包装 > 文化、印刷用纸,False,allowed,,
3168800014255,68,2,工业用纸,Industrial Paper,ورق صناعي,包装 > 工业用纸,False,allowed,,
3168800014263,68,2,废纸,Waste Paper,نفايات الورق,包装 > 废纸,False,allowed,,
3168800014325,68,2,纸浆,Pulp,العجينة الورقية,包装 > 纸浆,False,allowed,,
3168800014199,68,2,其他用途纸,Other Specialty Paper,ورق لأغراض أخرى,包装 > 其他用途纸,True,allowed,,
3168800014200,68,2,其他纸业,Other Paper Products,منتجات ورقية أخرى,包装 > 其他纸业,True,allowed,,
3168800014323,68,2,纸及纸品代理加盟,Paper Products Agency,وكالة منتجات الورق,包装 > 纸及纸品代理加盟,True,allowed,,
3168800014231,68,2,包装项目合作,Packaging Project Cooperation,شراكة مشاريع التغليف,包装 > 包装项目合作,True,allowed,,
3168800014324,68,2,纸及纸品项目合作,Paper Products Projects,مشاريع منتجات الورق,包装 > 纸及纸品项目合作,True,allowed,,
123754001,7,2,智能设备,Smart Devices,أجهزة ذكية,数码、电脑 > 智能设备,False,allowed,,
202047604,7,2,AR / VR 头显设备配件,AR/VR Headsets & Accessories,نظارات AR/VR وملحقاتها,数码、电脑 > AR / VR 头显设备配件,False,allowed,,
727,7,2,数码产品,Digital Products,المنتجات الرقمية,数码、电脑 > 数码产品,False,allowed,,
1032228,7,2,数码配件,Digital Accessories,إكسسوارات رقمية,数码、电脑 > 数码配件,False,allowed,,
124776003,7,2,摄影摄像及配件,Photo & Video Gear,معدات التصوير والفيديو,数码、电脑 > 摄影摄像及配件,False,allowed,,
1046693,7,2,苹果专用配件,Apple Accessories,ملحقات أبل,数码、电脑 > 苹果专用配件,False,allowed,,
728,7,2,手机通讯,Mobile Communication,الاتصالات المحمولة,数码、电脑 > 手机通讯,False,allowed,,
202062910,7,2,手机号码/套餐/增值业务,Phone Numbers & Plans,أرقام الهاتف والباقات,数码、电脑 > 手机号码/套餐/增值业务,False,allowed,,
50911,7,2,手机配件,Mobile Accessories,ملحقات الجوال,数码、电脑 > 手机配件,False,allowed,,
730,7,2,电脑整机,Complete Computers,أجهزة الكمبيوتر الكاملة,数码、电脑 > 电脑整机,False,allowed,,
705,7,2,网络设备,Network Equipment,معدات الشبكات,数码、电脑 > 网络设备,False,allowed,,
10262,7,2,电脑外设产品,Computer Peripherals,ملحقات الكمبيوتر,数码、电脑 > 电脑外设产品,False,allowed,,
731,7,2,电脑硬件及配件,Computer Hardware & Accessories,مكونات وملحقات الكمبيوتر,数码、电脑 > 电脑硬件及配件,False,allowed,,
1046688,7,2,平板电脑配件,Tablet Accessories,ملحقات الأجهزة اللوحية,数码、电脑 > 平板电脑配件,False,allowed,,
729,7,2,笔记本电脑配件,Laptop Accessories,ملحقات الكمبيوتر المحمول,数码、电脑 > 笔记本电脑配件,False,allowed,,
735,7,2,库存/二手电脑,Stock & Used Computers,أجهزة كمبيوتر مستعملة ومخزون,数码、电脑 > 库存/二手电脑,False,allowed,,
1044130,7,2,手机饰品,Mobile Decorations,زينة الجوال,数码、电脑 > 手机饰品,False,allowed,,
1033238,7,2,电脑项目合作,Computer Project Cooperation,تعاون مشاريع الكمبيوتر,数码、电脑 > 电脑项目合作,True,allowed,,
201626003,7,2,直播设备及配件,Live Streaming Equipment,معدات البث المباشر وملحقاتها,数码、电脑 > 直播设备及配件,False,allowed,,
3168800002629,5,2,开关,Switches,مفاتيح,电工电气 > 开关,False,allowed,,
3168800002210,5,2,插座,Sockets,المقابس الكهربائية,电工电气 > 插座,False,allowed,,
3168800001699,5,2,插头,Plugs,المقابس,电工电气 > 插头,False,allowed,,
3168800001451,5,2,电池,Batteries,بطاريات,电工电气 > 电池,False,allowed,,
3168800002727,5,2,充电器,Chargers,شواحن,电工电气 > 充电器,False,allowed,,
3168800004578,5,2,充电桩,Charging Stations,محطات شحن,电工电气 > 充电桩,False,allowed,,
3168800002769,5,2,电源,Power Supplies,مزودات الطاقة,电工电气 > 电源,False,allowed,,
3168800000461,5,2,低压电器,Low Voltage Electrical,كهرباء منخفضة الجهد,电工电气 > 低压电器,False,allowed,,
3168800016151,5,2,高压电器,High Voltage Electrical,معدات كهربائية عالية الجهد,电工电气 > 高压电器,False,allowed,,
3168800005962,5,2,电动机,Electric Motors,محركات كهربائية,电工电气 > 电动机,False,allowed,,
3168800016021,5,2,发电机、发电机组,Generators & Generator Sets,المولدات ومجموعات المولدات,电工电气 > 发电机、发电机组,False,allowed,,
3168800016137,5,2,配电输电设备,Power Distribution Equipment,معدات توزيع ونقل الطاقة,电工电气 > 配电输电设备,False,allowed,,
3168800002891,5,2,电线、电缆,Wires & Cables,أسلاك وكابلات,电工电气 > 电线、电缆,False,allowed,,
3168800011401,5,2,电热设备,Electric Heating Equipment,معدات التدفئة الكهربائية,电工电气 > 电热设备,False,allowed,,
3168800016065,5,2,变阻器,Rheostats,مقاومات متغيرة,电工电气 > 变阻器,False,allowed,,
3168800016121,5,2,电磁铁,Electromagnets,كهرومغناطيسات,电工电气 > 电磁铁,False,allowed,,
3168800016150,5,2,阀用电磁铁（新）,Valve Solenoids (New),ملفات صمامات كهربائية (جديدة),电工电气 > 阀用电磁铁（新）,True,allowed,,
504,5,2,工控系统及装备,Industrial Control Systems,أنظمة ومعدات التحكم الصناعية,电工电气 > 工控系统及装备,False,allowed,,
3168800016100,5,2,电工电器成套设备,Electrical Equipment Sets,معدات كهربائية متكاملة,电工电气 > 电工电器成套设备,False,allowed,,
3168800016086,5,2,库存电工电气产品,Stock Electrical Products,منتجات كهربائية مخزون,电工电气 > 库存电工电气产品,True,allowed,,
3168800016105,5,2,电工电气产品代理加盟,Electrical Product Agency,وكالة منتجات كهربائية,电工电气 > 电工电气产品代理加盟,True,allowed,,
3168800016125,5,2,绝缘材料,Insulation Materials,مواد العزل,电工电气 > 绝缘材料,False,allowed,,
3168800016030,5,2,变压器,Transformers,المحولات,电工电气 > 变压器,False,allowed,,
3168800016106,5,2,电工电气辅材,Electrical Accessories,ملحقات كهربائية,电工电气 > 电工电气辅材,False,allowed,,
3168800015995,5,2,中高压电力产品,Medium & High Voltage Electrical Products,منتجات كهربائية متوسطة وعالية الجهد,电工电气 > 中高压电力产品,False,allowed,,
3168800003881,5,2,工业机器人,Industrial Robots,الروبوتات الصناعية,电工电气 > 工业机器人,False,allowed,,
127764004,5,2,电力金具,Electrical Fittings,ملحقات كهربائية,电工电气 > 电力金具,False,allowed,,
3168800002767,5,2,变送器,Transmitters,المرسلات,电工电气 > 变送器,False,allowed,,
3168800002766,5,2,变频器,Frequency Converters,محولات التردد,电工电气 > 变频器,False,allowed,,
3168800016113,5,2,电气控制方案,Electrical Control Solutions,حلول التحكم الكهربائية,电工电气 > 电气控制方案,False,allowed,,
3168800016112,5,2,电工电气项目合作,Electrical Project Cooperation,تعاون مشاريع كهربائية,电工电气 > 电工电气项目合作,True,allowed,,
3168800016001,5,2,主令电器,Main Control Electrical Appliances,أجهزة كهربائية للتحكم الرئيسي,电工电气 > 主令电器,False,allowed,,
3168800016135,5,2,通信线缆,Communication Cables,كابلات الاتصالات,电工电气 > 通信线缆,False,allowed,,
3168800016312,4,2,面料加工定制,Fabric Processing & Customization,معالجة وتخصيص الأقمشة,纺织、皮革 > 面料加工定制,True,allowed,,
3168800016311,4,2,辅料加工定制,Accessory Customization,تخصيص الإكسسوارات,纺织、皮革 > 辅料加工定制,True,allowed,,
3168800016304,4,2,纺织原材料加工定制,Textile Raw Materials Custom,تخصيص المواد الخام للمنسوجات,纺织、皮革 > 纺织原材料加工定制,True,allowed,,
3168800009221,4,2,纱线,Yarn,الخيوط,纺织、皮革 > 纱线,False,allowed,,
